player_id,player_name,season,birthDate,age,age_sq
8475198,Joonas Nattinen,2014,1991-01-03,22.7,515.29
8475199,Eric Gelinas,2013,1991-05-08,21.4,457.9599999999999
8475199,Eric Gelinas,2014,1991-05-08,22.4,501.75999999999993
8475199,Eric Gelinas,2015,1991-05-08,23.4,547.56
8475199,Eric Gelinas,2016,1991-05-08,24.4,595.3599999999999
8475199,Eric Gelinas,2017,1991-05-08,25.4,645.16
8475200,Dmitry Orlov,2012,1991-07-23,20.2,408.03999999999996
8475200,Dmitry Orlov,2013,1991-07-23,21.2,449.44
8475200,Dmitry Orlov,2014,1991-07-23,22.2,492.84
8475200,Dmitry Orlov,2016,1991-07-23,24.2,585.64
8475200,Dmitry Orlov,2017,1991-07-23,25.2,635.04
8475200,Dmitry Orlov,2018,1991-07-23,26.2,686.4399999999999
8475200,Dmitry Orlov,2019,1991-07-23,27.2,739.8399999999999
8475200,Dmitry Orlov,2020,1991-07-23,28.2,795.24
8475200,Dmitry Orlov,2021,1991-07-23,29.2,852.64
8475200,Dmitry Orlov,2022,1991-07-23,30.2,912.04
8475200,Dmitry Orlov,2023,1991-07-23,31.2,973.4399999999999
8475200,Dmitry Orlov,2024,1991-07-23,32.2,1036.8400000000001
8475200,Dmitry Orlov,2025,1991-07-23,33.2,1102.2400000000002
8475200,Dmitry Orlov,2026,1991-07-23,34.2,1169.64
8475203,Jesse Blacker,2015,1991-04-19,23.5,552.25
8475204,Brandon Pirri,2011,1991-04-10,19.5,380.25
8475204,Brandon Pirri,2012,1991-04-10,20.5,420.25
8475204,Brandon Pirri,2013,1991-04-10,21.5,462.25
8475204,Brandon Pirri,2014,1991-04-10,22.5,506.25
8475204,Brandon Pirri,2015,1991-04-10,23.5,552.25
8475204,Brandon Pirri,2016,1991-04-10,24.5,600.25
8475204,Brandon Pirri,2017,1991-04-10,25.5,650.25
8475204,Brandon Pirri,2018,1991-04-10,26.5,702.25
8475204,Brandon Pirri,2019,1991-04-10,27.5,756.25
8475204,Brandon Pirri,2020,1991-04-10,28.5,812.25
8475204,Brandon Pirri,2021,1991-04-10,29.5,870.25
8475206,Stefan Elliott,2012,1991-01-30,20.7,428.48999999999995
8475206,Stefan Elliott,2013,1991-01-30,21.7,470.89
8475206,Stefan Elliott,2014,1991-01-30,22.7,515.29
8475206,Stefan Elliott,2015,1991-01-30,23.7,561.6899999999999
8475206,Stefan Elliott,2016,1991-01-30,24.7,610.0899999999999
8475206,Stefan Elliott,2019,1991-01-30,27.7,767.29
8475208,Brian Dumoulin,2014,1991-09-06,22.1,488.4100000000001
8475208,Brian Dumoulin,2015,1991-09-06,23.1,533.61
8475208,Brian Dumoulin,2016,1991-09-06,24.1,580.8100000000001
8475208,Brian Dumoulin,2017,1991-09-06,25.1,630.0100000000001
8475208,Brian Dumoulin,2018,1991-09-06,26.1,681.21
8475208,Brian Dumoulin,2019,1991-09-06,27.1,734.4100000000001
8475208,Brian Dumoulin,2020,1991-09-06,28.1,789.6100000000001
8475208,Brian Dumoulin,2021,1991-09-06,29.1,846.8100000000001
8475208,Brian Dumoulin,2022,1991-09-06,30.1,906.0100000000001
8475208,Brian Dumoulin,2023,1991-09-06,31.1,967.21
8475208,Brian Dumoulin,2024,1991-09-06,32.1,1030.41
8475208,Brian Dumoulin,2025,1991-09-06,33.1,1095.6100000000001
8475208,Brian Dumoulin,2026,1991-09-06,34.1,1162.8100000000002
8475209,Richard Panik,2013,1991-02-07,21.6,466.56000000000006
8475209,Richard Panik,2014,1991-02-07,22.6,510.76000000000005
8475209,Richard Panik,2015,1991-02-07,23.6,556.96
8475209,Richard Panik,2016,1991-02-07,24.6,605.1600000000001
8475209,Richard Panik,2017,1991-02-07,25.6,655.3600000000001
8475209,Richard Panik,2018,1991-02-07,26.6,707.5600000000001
8475209,Richard Panik,2019,1991-02-07,27.6,761.7600000000001
8475209,Richard Panik,2020,1991-02-07,28.6,817.96
8475209,Richard Panik,2021,1991-02-07,29.6,876.1600000000001
8475209,Richard Panik,2022,1991-02-07,30.6,936.3600000000001
8475210,Anton Rodin,2017,1990-11-21,25.9,670.81
8475213,Drew Shore,2013,1991-01-29,21.7,470.89
8475213,Drew Shore,2014,1991-01-29,22.7,515.29
8475213,Drew Shore,2015,1991-01-29,23.7,561.6899999999999
8475213,Drew Shore,2016,1991-01-29,24.7,610.0899999999999
8475213,Drew Shore,2017,1991-01-29,25.7,660.49
8475213,Drew Shore,2021,1991-01-29,29.7,882.0899999999999
8475214,Jeremy Morin,2011,1991-04-16,19.5,380.25
8475214,Jeremy Morin,2012,1991-04-16,20.5,420.25
8475214,Jeremy Morin,2013,1991-04-16,21.5,462.25
8475214,Jeremy Morin,2014,1991-04-16,22.5,506.25
8475214,Jeremy Morin,2015,1991-04-16,23.5,552.25
8475218,Mattias Ekholm,2012,1990-05-24,21.4,457.9599999999999
8475218,Mattias Ekholm,2013,1990-05-24,22.4,501.75999999999993
8475218,Mattias Ekholm,2014,1990-05-24,23.4,547.56
8475218,Mattias Ekholm,2015,1990-05-24,24.4,595.3599999999999
8475218,Mattias Ekholm,2016,1990-05-24,25.4,645.16
8475218,Mattias Ekholm,2017,1990-05-24,26.4,696.9599999999999
8475218,Mattias Ekholm,2018,1990-05-24,27.4,750.7599999999999
8475218,Mattias Ekholm,2019,1990-05-24,28.4,806.56
8475218,Mattias Ekholm,2020,1990-05-24,29.4,864.3599999999999
8475218,Mattias Ekholm,2021,1990-05-24,30.4,924.16
8475218,Mattias Ekholm,2022,1990-05-24,31.4,985.9599999999999
8475218,Mattias Ekholm,2023,1990-05-24,32.4,1049.76
8475218,Mattias Ekholm,2024,1990-05-24,33.4,1115.56
8475218,Mattias Ekholm,2025,1990-05-24,34.4,1183.36
8475218,Mattias Ekholm,2026,1990-05-24,35.4,1253.1599999999999
8475219,Kristopher Foucault,2012,1990-12-12,20.8,432.64000000000004
8475220,Marcus Foligno,2012,1991-08-10,20.1,404.01000000000005
8475220,Marcus Foligno,2013,1991-08-10,21.1,445.21000000000004
8475220,Marcus Foligno,2014,1991-08-10,22.1,488.4100000000001
8475220,Marcus Foligno,2015,1991-08-10,23.1,533.61
8475220,Marcus Foligno,2016,1991-08-10,24.1,580.8100000000001
8475220,Marcus Foligno,2017,1991-08-10,25.1,630.0100000000001
8475220,Marcus Foligno,2018,1991-08-10,26.1,681.21
8475220,Marcus Foligno,2019,1991-08-10,27.1,734.4100000000001
8475220,Marcus Foligno,2020,1991-08-10,28.1,789.6100000000001
8475220,Marcus Foligno,2021,1991-08-10,29.1,846.8100000000001
8475220,Marcus Foligno,2022,1991-08-10,30.1,906.0100000000001
8475220,Marcus Foligno,2023,1991-08-10,31.1,967.21
8475220,Marcus Foligno,2024,1991-08-10,32.1,1030.41
8475220,Marcus Foligno,2025,1991-08-10,33.1,1095.6100000000001
8475220,Marcus Foligno,2026,1991-08-10,34.1,1162.8100000000002
8475222,Sami Vatanen,2013,1991-06-03,21.3,453.69000000000005
8475222,Sami Vatanen,2014,1991-06-03,22.3,497.29
8475222,Sami Vatanen,2015,1991-06-03,23.3,542.89
8475222,Sami Vatanen,2016,1991-06-03,24.3,590.49
8475222,Sami Vatanen,2017,1991-06-03,25.3,640.09
8475222,Sami Vatanen,2018,1991-06-03,26.3,691.69
8475222,Sami Vatanen,2019,1991-06-03,27.3,745.2900000000001
8475222,Sami Vatanen,2020,1991-06-03,28.3,800.89
8475222,Sami Vatanen,2021,1991-06-03,29.3,858.49
8475223,Linden Vey,2014,1991-07-17,22.2,492.84
8475223,Linden Vey,2015,1991-07-17,23.2,538.24
8475223,Linden Vey,2016,1991-07-17,24.2,585.64
8475223,Linden Vey,2017,1991-07-17,25.2,635.04
8475224,Jordan Szwarz,2014,1991-05-14,22.4,501.75999999999993
8475224,Jordan Szwarz,2015,1991-05-14,23.4,547.56
8475224,Jordan Szwarz,2018,1991-05-14,26.4,696.9599999999999
8475224,Jordan Szwarz,2020,1991-05-14,28.4,806.56
8475225,Craig Smith,2012,1989-09-05,22.1,488.4100000000001
8475225,Craig Smith,2013,1989-09-05,23.1,533.61
8475225,Craig Smith,2014,1989-09-05,24.1,580.8100000000001
8475225,Craig Smith,2015,1989-09-05,25.1,630.0100000000001
8475225,Craig Smith,2016,1989-09-05,26.1,681.21
8475225,Craig Smith,2017,1989-09-05,27.1,734.4100000000001
8475225,Craig Smith,2018,1989-09-05,28.1,789.6100000000001
8475225,Craig Smith,2019,1989-09-05,29.1,846.8100000000001
8475225,Craig Smith,2020,1989-09-05,30.1,906.0100000000001
8475225,Craig Smith,2021,1989-09-05,31.1,967.21
8475225,Craig Smith,2022,1989-09-05,32.1,1030.41
8475225,Craig Smith,2023,1989-09-05,33.1,1095.6100000000001
8475225,Craig Smith,2024,1989-09-05,34.1,1162.8100000000002
8475225,Craig Smith,2025,1989-09-05,35.1,1232.01
8475227,Chris Wideman,2016,1990-01-07,25.7,660.49
8475227,Chris Wideman,2017,1990-01-07,26.7,712.89
8475227,Chris Wideman,2018,1990-01-07,27.7,767.29
8475227,Chris Wideman,2019,1990-01-07,28.7,823.6899999999999
8475227,Chris Wideman,2022,1990-01-07,31.7,1004.89
8475227,Chris Wideman,2023,1990-01-07,32.7,1069.2900000000002
8475231,Casey Cizikas,2012,1991-02-27,20.6,424.36000000000007
8475231,Casey Cizikas,2013,1991-02-27,21.6,466.56000000000006
8475231,Casey Cizikas,2014,1991-02-27,22.6,510.76000000000005
8475231,Casey Cizikas,2015,1991-02-27,23.6,556.96
8475231,Casey Cizikas,2016,1991-02-27,24.6,605.1600000000001
8475231,Casey Cizikas,2017,1991-02-27,25.6,655.3600000000001
8475231,Casey Cizikas,2018,1991-02-27,26.6,707.5600000000001
8475231,Casey Cizikas,2019,1991-02-27,27.6,761.7600000000001
8475231,Casey Cizikas,2020,1991-02-27,28.6,817.96
8475231,Casey Cizikas,2021,1991-02-27,29.6,876.1600000000001
8475231,Casey Cizikas,2022,1991-02-27,30.6,936.3600000000001
8475231,Casey Cizikas,2023,1991-02-27,31.6,998.5600000000001
8475231,Casey Cizikas,2024,1991-02-27,32.6,1062.76
8475231,Casey Cizikas,2025,1991-02-27,33.6,1128.96
8475231,Casey Cizikas,2026,1991-02-27,34.6,1197.16
8475233,David Savard,2012,1990-10-22,20.9,436.80999999999995
8475233,David Savard,2013,1990-10-22,21.9,479.60999999999996
8475233,David Savard,2014,1990-10-22,22.9,524.41
8475233,David Savard,2015,1990-10-22,23.9,571.2099999999999
8475233,David Savard,2016,1990-10-22,24.9,620.0099999999999
8475233,David Savard,2017,1990-10-22,25.9,670.81
8475233,David Savard,2018,1990-10-22,26.9,723.6099999999999
8475233,David Savard,2019,1990-10-22,27.9,778.41
8475233,David Savard,2020,1990-10-22,28.9,835.2099999999999
8475233,David Savard,2021,1990-10-22,29.9,894.0099999999999
8475233,David Savard,2022,1990-10-22,30.9,954.81
8475233,David Savard,2023,1990-10-22,31.9,1017.6099999999999
8475233,David Savard,2024,1990-10-22,32.9,1082.4099999999999
8475233,David Savard,2025,1990-10-22,33.9,1149.2099999999998
8475235,Nicolas Deslauriers,2014,1991-02-22,22.6,510.76000000000005
8475235,Nicolas Deslauriers,2015,1991-02-22,23.6,556.96
8475235,Nicolas Deslauriers,2016,1991-02-22,24.6,605.1600000000001
8475235,Nicolas Deslauriers,2017,1991-02-22,25.6,655.3600000000001
8475235,Nicolas Deslauriers,2018,1991-02-22,26.6,707.5600000000001
8475235,Nicolas Deslauriers,2019,1991-02-22,27.6,761.7600000000001
8475235,Nicolas Deslauriers,2020,1991-02-22,28.6,817.96
8475235,Nicolas Deslauriers,2021,1991-02-22,29.6,876.1600000000001
8475235,Nicolas Deslauriers,2022,1991-02-22,30.6,936.3600000000001
8475235,Nicolas Deslauriers,2023,1991-02-22,31.6,998.5600000000001
8475235,Nicolas Deslauriers,2024,1991-02-22,32.6,1062.76
8475235,Nicolas Deslauriers,2025,1991-02-22,33.6,1128.96
8475235,Nicolas Deslauriers,2026,1991-02-22,34.6,1197.16
8475236,Cody Eakin,2012,1991-05-24,20.4,416.15999999999997
8475236,Cody Eakin,2013,1991-05-24,21.4,457.9599999999999
8475236,Cody Eakin,2014,1991-05-24,22.4,501.75999999999993
8475236,Cody Eakin,2015,1991-05-24,23.4,547.56
8475236,Cody Eakin,2016,1991-05-24,24.4,595.3599999999999
8475236,Cody Eakin,2017,1991-05-24,25.4,645.16
8475236,Cody Eakin,2018,1991-05-24,26.4,696.9599999999999
8475236,Cody Eakin,2019,1991-05-24,27.4,750.7599999999999
8475236,Cody Eakin,2020,1991-05-24,28.4,806.56
8475236,Cody Eakin,2021,1991-05-24,29.4,864.3599999999999
8475236,Cody Eakin,2022,1991-05-24,30.4,924.16
8475243,Ryan Bourque,2015,1991-01-03,23.7,561.6899999999999
8475246,Kevin Connauton,2014,1990-02-23,23.6,556.96
8475246,Kevin Connauton,2015,1990-02-23,24.6,605.1600000000001
8475246,Kevin Connauton,2016,1990-02-23,25.6,655.3600000000001
8475246,Kevin Connauton,2017,1990-02-23,26.6,707.5600000000001
8475246,Kevin Connauton,2018,1990-02-23,27.6,761.7600000000001
8475246,Kevin Connauton,2019,1990-02-23,28.6,817.96
8475246,Kevin Connauton,2020,1990-02-23,29.6,876.1600000000001
8475246,Kevin Connauton,2021,1990-02-23,30.6,936.3600000000001
8475246,Kevin Connauton,2022,1990-02-23,31.6,998.5600000000001
8475247,Michael Latta,2014,1991-05-25,22.4,501.75999999999993
8475247,Michael Latta,2015,1991-05-25,23.4,547.56
8475247,Michael Latta,2016,1991-05-25,24.4,595.3599999999999
8475248,Alexander Urbom,2011,1990-12-20,19.8,392.04
8475248,Alexander Urbom,2012,1990-12-20,20.8,432.64000000000004
8475248,Alexander Urbom,2013,1990-12-20,21.8,475.24
8475248,Alexander Urbom,2014,1990-12-20,22.8,519.84
8475250,Andrej Nestrasil,2015,1991-02-22,23.6,556.96
8475250,Andrej Nestrasil,2016,1991-02-22,24.6,605.1600000000001
8475250,Andrej Nestrasil,2017,1991-02-22,25.6,655.3600000000001
8475253,Garrett Wilson,2014,1991-03-16,22.5,506.25
8475253,Garrett Wilson,2015,1991-03-16,23.5,552.25
8475253,Garrett Wilson,2016,1991-03-16,24.5,600.25
8475253,Garrett Wilson,2019,1991-03-16,27.5,756.25
8475253,Garrett Wilson,2026,1991-03-16,34.5,1190.25
8475254,Gabriel Dumont,2012,1990-10-06,21.0,441.0
8475254,Gabriel Dumont,2013,1990-10-06,22.0,484.0
8475254,Gabriel Dumont,2014,1990-10-06,23.0,529.0
8475254,Gabriel Dumont,2015,1990-10-06,24.0,576.0
8475254,Gabriel Dumont,2017,1990-10-06,26.0,676.0
8475254,Gabriel Dumont,2018,1990-10-06,27.0,729.0
8475254,Gabriel Dumont,2020,1990-10-06,29.0,841.0
8475260,Corban Knight,2014,1990-09-10,23.1,533.61
8475260,Corban Knight,2015,1990-09-10,24.1,580.8100000000001
8475260,Corban Knight,2016,1990-09-10,25.1,630.0100000000001
8475260,Corban Knight,2019,1990-09-10,28.1,789.6100000000001
8475263,Wade Megan,2017,1990-07-22,26.2,686.4399999999999
8475263,Wade Megan,2018,1990-07-22,27.2,739.8399999999999
8475263,Wade Megan,2019,1990-07-22,28.2,795.24
8475264,Roman Horak,2012,1991-05-21,20.4,416.15999999999997
8475264,Roman Horak,2013,1991-05-21,21.4,457.9599999999999
8475264,Roman Horak,2014,1991-05-21,22.4,501.75999999999993
8475266,Tomas Vincour,2011,1990-11-19,19.9,396.00999999999993
8475266,Tomas Vincour,2012,1990-11-19,20.9,436.80999999999995
8475266,Tomas Vincour,2013,1990-11-19,21.9,479.60999999999996
8475266,Tomas Vincour,2015,1990-11-19,23.9,571.2099999999999
8475268,Gabriel Bourque,2012,1990-09-23,21.0,441.0
8475268,Gabriel Bourque,2013,1990-09-23,22.0,484.0
8475268,Gabriel Bourque,2014,1990-09-23,23.0,529.0
8475268,Gabriel Bourque,2015,1990-09-23,24.0,576.0
8475268,Gabriel Bourque,2016,1990-09-23,25.0,625.0
8475268,Gabriel Bourque,2017,1990-09-23,26.0,676.0
8475268,Gabriel Bourque,2018,1990-09-23,27.0,729.0
8475268,Gabriel Bourque,2019,1990-09-23,28.0,784.0
8475268,Gabriel Bourque,2020,1990-09-23,29.0,841.0
8475270,Anton Klementyev,2010,1990-03-25,19.5,380.25
8475274,Seth Helgeson,2015,1990-10-08,24.0,576.0
8475274,Seth Helgeson,2016,1990-10-08,25.0,625.0
8475274,Seth Helgeson,2017,1990-10-08,26.0,676.0
8475275,Patrick Wey,2014,1991-03-21,22.5,506.25
8475278,Byron Froese,2016,1991-03-12,24.6,605.1600000000001
8475278,Byron Froese,2017,1991-03-12,25.6,655.3600000000001
8475278,Byron Froese,2018,1991-03-12,26.6,707.5600000000001
8475278,Byron Froese,2021,1991-03-12,29.6,876.1600000000001
8475278,Byron Froese,2023,1991-03-12,31.6,998.5600000000001
8475278,Byron Froese,2024,1991-03-12,32.6,1062.76
8475279,Ben Chiarot,2014,1991-05-09,22.4,501.75999999999993
8475279,Ben Chiarot,2015,1991-05-09,23.4,547.56
8475279,Ben Chiarot,2016,1991-05-09,24.4,595.3599999999999
8475279,Ben Chiarot,2017,1991-05-09,25.4,645.16
8475279,Ben Chiarot,2018,1991-05-09,26.4,696.9599999999999
8475279,Ben Chiarot,2019,1991-05-09,27.4,750.7599999999999
8475279,Ben Chiarot,2020,1991-05-09,28.4,806.56
8475279,Ben Chiarot,2021,1991-05-09,29.4,864.3599999999999
8475279,Ben Chiarot,2022,1991-05-09,30.4,924.16
8475279,Ben Chiarot,2023,1991-05-09,31.4,985.9599999999999
8475279,Ben Chiarot,2024,1991-05-09,32.4,1049.76
8475279,Ben Chiarot,2025,1991-05-09,33.4,1115.56
8475279,Ben Chiarot,2026,1991-05-09,34.4,1183.36
8475283,Lane MacDermid,2012,1989-08-25,22.1,488.4100000000001
8475283,Lane MacDermid,2013,1989-08-25,23.1,533.61
8475283,Lane MacDermid,2014,1989-08-25,24.1,580.8100000000001
8475287,Erik Haula,2014,1991-03-23,22.5,506.25
8475287,Erik Haula,2015,1991-03-23,23.5,552.25
8475287,Erik Haula,2016,1991-03-23,24.5,600.25
8475287,Erik Haula,2017,1991-03-23,25.5,650.25
8475287,Erik Haula,2018,1991-03-23,26.5,702.25
8475287,Erik Haula,2019,1991-03-23,27.5,756.25
8475287,Erik Haula,2020,1991-03-23,28.5,812.25
8475287,Erik Haula,2021,1991-03-23,29.5,870.25
8475287,Erik Haula,2022,1991-03-23,30.5,930.25
8475287,Erik Haula,2023,1991-03-23,31.5,992.25
8475287,Erik Haula,2024,1991-03-23,32.5,1056.25
8475287,Erik Haula,2025,1991-03-23,33.5,1122.25
8475287,Erik Haula,2026,1991-03-23,34.5,1190.25
8475291,Garrett Mitchell,2017,1991-09-02,25.1,630.0100000000001
8475292,Tyler Randell,2016,1991-06-15,24.3,590.49
8475294,Rasmus Rissanen,2015,1991-07-13,23.2,538.24
8475295,Brandon Kozun,2015,1990-03-08,24.6,605.1600000000001
8475296,Mitch Callahan,2014,1991-08-17,22.1,488.4100000000001
8475296,Mitch Callahan,2017,1991-08-17,25.1,630.0100000000001
8475304,Scott Timmins,2011,1989-09-11,21.1,445.21000000000004
8475304,Scott Timmins,2013,1989-09-11,23.1,533.61
8475309,Jerry D'Amigo,2014,1991-02-19,22.6,510.76000000000005
8475309,Jerry D'Amigo,2015,1991-02-19,23.6,556.96
8475310,Curtis McKenzie,2015,1991-02-22,23.6,556.96
8475310,Curtis McKenzie,2016,1991-02-22,24.6,605.1600000000001
8475310,Curtis McKenzie,2017,1991-02-22,25.6,655.3600000000001
8475310,Curtis McKenzie,2018,1991-02-22,26.6,707.5600000000001
8475314,Anders Lee,2013,1990-07-03,22.2,492.84
8475314,Anders Lee,2014,1990-07-03,23.2,538.24
8475314,Anders Lee,2015,1990-07-03,24.2,585.64
8475314,Anders Lee,2016,1990-07-03,25.2,635.04
8475314,Anders Lee,2017,1990-07-03,26.2,686.4399999999999
8475314,Anders Lee,2018,1990-07-03,27.2,739.8399999999999
8475314,Anders Lee,2019,1990-07-03,28.2,795.24
8475314,Anders Lee,2020,1990-07-03,29.2,852.64
8475314,Anders Lee,2021,1990-07-03,30.2,912.04
8475314,Anders Lee,2022,1990-07-03,31.2,973.4399999999999
8475314,Anders Lee,2023,1990-07-03,32.2,1036.8400000000001
8475314,Anders Lee,2024,1990-07-03,33.2,1102.2400000000002
8475314,Anders Lee,2025,1990-07-03,34.2,1169.64
8475314,Anders Lee,2026,1990-07-03,35.2,1239.0400000000002
8475321,Phil Varone,2014,1990-12-04,22.8,519.84
8475321,Phil Varone,2015,1990-12-04,23.8,566.44
8475321,Phil Varone,2016,1990-12-04,24.8,615.0400000000001
8475321,Phil Varone,2017,1990-12-04,25.8,665.64
8475321,Phil Varone,2019,1990-12-04,27.8,772.84
8475323,Marcus Kruger,2011,1990-05-27,20.3,412.09000000000003
8475323,Marcus Kruger,2012,1990-05-27,21.3,453.69000000000005
8475323,Marcus Kruger,2013,1990-05-27,22.3,497.29
8475323,Marcus Kruger,2014,1990-05-27,23.3,542.89
8475323,Marcus Kruger,2015,1990-05-27,24.3,590.49
8475323,Marcus Kruger,2016,1990-05-27,25.3,640.09
8475323,Marcus Kruger,2017,1990-05-27,26.3,691.69
8475323,Marcus Kruger,2018,1990-05-27,27.3,745.2900000000001
8475323,Marcus Kruger,2019,1990-05-27,28.3,800.89
8475324,Nick Jensen,2017,1990-09-21,26.0,676.0
8475324,Nick Jensen,2018,1990-09-21,27.0,729.0
8475324,Nick Jensen,2019,1990-09-21,28.0,784.0
8475324,Nick Jensen,2020,1990-09-21,29.0,841.0
8475324,Nick Jensen,2021,1990-09-21,30.0,900.0
8475324,Nick Jensen,2022,1990-09-21,31.0,961.0
8475324,Nick Jensen,2023,1990-09-21,32.0,1024.0
8475324,Nick Jensen,2024,1990-09-21,33.0,1089.0
8475324,Nick Jensen,2025,1990-09-21,34.0,1156.0
8475324,Nick Jensen,2026,1990-09-21,35.0,1225.0
8475325,Jordan Nolan,2012,1989-06-23,22.3,497.29
8475325,Jordan Nolan,2013,1989-06-23,23.3,542.89
8475325,Jordan Nolan,2014,1989-06-23,24.3,590.49
8475325,Jordan Nolan,2015,1989-06-23,25.3,640.09
8475325,Jordan Nolan,2016,1989-06-23,26.3,691.69
8475325,Jordan Nolan,2017,1989-06-23,27.3,745.2900000000001
8475325,Jordan Nolan,2018,1989-06-23,28.3,800.89
8475325,Jordan Nolan,2019,1989-06-23,29.3,858.49
8475328,Ben Sexton,2018,1991-06-06,26.3,691.69
8475332,Adam Almquist,2014,1991-02-27,22.6,510.76000000000005
8475342,Oliver Lauridsen,2013,1989-03-24,23.5,552.25
8475342,Oliver Lauridsen,2015,1989-03-24,25.5,650.25
8475343,Nic Dowd,2016,1990-05-27,25.3,640.09
8475343,Nic Dowd,2017,1990-05-27,26.3,691.69
8475343,Nic Dowd,2018,1990-05-27,27.3,745.2900000000001
8475343,Nic Dowd,2019,1990-05-27,28.3,800.89
8475343,Nic Dowd,2020,1990-05-27,29.3,858.49
8475343,Nic Dowd,2021,1990-05-27,30.3,918.09
8475343,Nic Dowd,2022,1990-05-27,31.3,979.69
8475343,Nic Dowd,2023,1990-05-27,32.3,1043.2899999999997
8475343,Nic Dowd,2024,1990-05-27,33.3,1108.8899999999999
8475343,Nic Dowd,2025,1990-05-27,34.3,1176.4899999999998
8475343,Nic Dowd,2026,1990-05-27,35.3,1246.0899999999997
8475372,Andreas Engqvist,2011,1987-12-23,22.8,519.84
8475372,Andreas Engqvist,2012,1987-12-23,23.8,566.44
8475381,Mika Pyorala,2010,1981-07-13,28.2,795.24
8475395,Matthew Konan,2013,1991-09-03,21.1,445.21000000000004
8475413,Justin Dowling,2017,1990-10-01,26.0,676.0
8475413,Justin Dowling,2019,1990-10-01,28.0,784.0
8475413,Justin Dowling,2020,1990-10-01,29.0,841.0
8475413,Justin Dowling,2021,1990-10-01,30.0,900.0
8475413,Justin Dowling,2022,1990-10-01,31.0,961.0
8475413,Justin Dowling,2024,1990-10-01,33.0,1089.0
8475413,Justin Dowling,2025,1990-10-01,34.0,1156.0
8475413,Justin Dowling,2026,1990-10-01,35.0,1225.0
8475414,Craig Cunningham,2014,1990-09-13,23.0,529.0
8475414,Craig Cunningham,2015,1990-09-13,24.0,576.0
8475414,Craig Cunningham,2016,1990-09-13,25.0,625.0
8475423,Darren Archibald,2014,1990-02-09,23.6,556.96
8475423,Darren Archibald,2018,1990-02-09,27.6,761.7600000000001
8475423,Darren Archibald,2019,1990-02-09,28.6,817.96
8475430,Brandon Manning,2012,1990-06-04,21.3,453.69000000000005
8475430,Brandon Manning,2013,1990-06-04,22.3,497.29
8475430,Brandon Manning,2015,1990-06-04,24.3,590.49
8475430,Brandon Manning,2016,1990-06-04,25.3,640.09
8475430,Brandon Manning,2017,1990-06-04,26.3,691.69
8475430,Brandon Manning,2018,1990-06-04,27.3,745.2900000000001
8475430,Brandon Manning,2019,1990-06-04,28.3,800.89
8475430,Brandon Manning,2020,1990-06-04,29.3,858.49
8475436,Mike Liambas,2017,1989-02-16,27.6,761.7600000000001
8475436,Mike Liambas,2018,1989-02-16,28.6,817.96
8475455,Brenden Dillon,2012,1990-11-13,20.9,436.80999999999995
8475455,Brenden Dillon,2013,1990-11-13,21.9,479.60999999999996
8475455,Brenden Dillon,2014,1990-11-13,22.9,524.41
8475455,Brenden Dillon,2015,1990-11-13,23.9,571.2099999999999
8475455,Brenden Dillon,2016,1990-11-13,24.9,620.0099999999999
8475455,Brenden Dillon,2017,1990-11-13,25.9,670.81
8475455,Brenden Dillon,2018,1990-11-13,26.9,723.6099999999999
8475455,Brenden Dillon,2019,1990-11-13,27.9,778.41
8475455,Brenden Dillon,2020,1990-11-13,28.9,835.2099999999999
8475455,Brenden Dillon,2021,1990-11-13,29.9,894.0099999999999
8475455,Brenden Dillon,2022,1990-11-13,30.9,954.81
8475455,Brenden Dillon,2023,1990-11-13,31.9,1017.6099999999999
8475455,Brenden Dillon,2024,1990-11-13,32.9,1082.4099999999999
8475455,Brenden Dillon,2025,1990-11-13,33.9,1149.2099999999998
8475455,Brenden Dillon,2026,1990-11-13,34.9,1218.01
8475461,Andrew Agozzino,2015,1991-01-03,23.7,561.6899999999999
8475461,Andrew Agozzino,2016,1991-01-03,24.7,610.0899999999999
8475461,Andrew Agozzino,2019,1991-01-03,27.7,767.29
8475461,Andrew Agozzino,2020,1991-01-03,28.7,823.6899999999999
8475461,Andrew Agozzino,2021,1991-01-03,29.7,882.0899999999999
8475461,Andrew Agozzino,2022,1991-01-03,30.7,942.49
8475461,Andrew Agozzino,2023,1991-01-03,31.7,1004.89
8475461,Andrew Agozzino,2026,1991-01-03,34.7,1204.0900000000001
8475462,Radko Gudas,2013,1990-06-05,22.3,497.29
8475462,Radko Gudas,2014,1990-06-05,23.3,542.89
8475462,Radko Gudas,2015,1990-06-05,24.3,590.49
8475462,Radko Gudas,2016,1990-06-05,25.3,640.09
8475462,Radko Gudas,2017,1990-06-05,26.3,691.69
8475462,Radko Gudas,2018,1990-06-05,27.3,745.2900000000001
8475462,Radko Gudas,2019,1990-06-05,28.3,800.89
8475462,Radko Gudas,2020,1990-06-05,29.3,858.49
8475462,Radko Gudas,2021,1990-06-05,30.3,918.09
8475462,Radko Gudas,2022,1990-06-05,31.3,979.69
8475462,Radko Gudas,2023,1990-06-05,32.3,1043.2899999999997
8475462,Radko Gudas,2024,1990-06-05,33.3,1108.8899999999999
8475462,Radko Gudas,2025,1990-06-05,34.3,1176.4899999999998
8475462,Radko Gudas,2026,1990-06-05,35.3,1246.0899999999997
